,carat,depth,table,price,x,y,z,Fair,Good,Ideal,Premium,Very Good,D,E,F,G,H,I,J,I1,IF,SI1,SI2,VS1,VS2,VVS1,VVS2
2871,0.0002746325711290031,0.018186779154765093,0.018308838075266873,0.9996625589095712,0.001943788308990833,0.0019041191598277547,0.0011473538527167239,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
51109,0.0003078862416911848,0.02638414043381403,0.024374327467218796,0.9993474261559706,0.0024459851423244126,0.002471642329132011,0.0015180502194495917,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
748,0.0005859784117587999,0.11293402117533234,0.09411168431277694,0.9890605313625804,0.007866316254822677,0.007813045490117332,0.004989694960734023,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
12546,0.00021818783741170793,0.011839061786513543,0.010814527593449872,0.9998694810084355,0.0012673867425306165,0.001273078599158748,0.0007930653568529905,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
13945,0.00019387916517099143,0.010804357113619795,0.01022271961810682,0.9998877309227585,0.0011738502182170936,0.0011650375288911395,0.0007173529111326683,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
19940,0.00012487599336233283,0.007256944519924248,0.006715029831748086,0.9999504072259255,0.0007692832421283335,0.0007716393929464906,0.0004747643898586805,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
21462,0.00015903943126699936,0.006392966612114251,0.006068609877293397,0.9999604240912584,0.0007784561635700495,0.0007721782912831943,0.00047397935765757047,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
31982,0.0003843781178140296,0.08007877454458949,0.07046932159923876,0.9942580647456232,0.005522232292594891,0.005470981876886354,0.0034337778524719978,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
4809,0.00029173484456316006,0.016018403965366104,0.016477616220697003,0.9997320923409772,0.0017990315414728203,0.0017855252986689705,0.00106429193294338,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
6271,0.00017684113794420254,0.015367743959376476,0.014446177465864435,0.9997751094479282,0.0014222012643118262,0.001429673425070032,0.0008792242492155423,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
18947,0.00016558653878234115,0.007881405799407555,0.007830061136219233,0.9999373155925873,0.0008985316057956497,0.0008946807560565255,0.0005506715126947625,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
11404,0.00024796438063414376,0.012358224776766197,0.011398362658182415,0.9998563735247733,0.0013838012209582862,0.001371802944475989,0.0008518776302431067,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
26092,0.00010173315372864372,0.003893249536923096,0.003847600044865371,0.9999847303045017,0.0004877974294168301,0.0004936666498242518,0.000292808884770263,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
24315,0.00013055993060681994,0.004824348655349566,0.004537753685724839,0.9999776148489422,0.000613790893279623,0.0006106065047282372,0.0003709812662364518,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
15275,0.0001646933625910302,0.009848989208414082,0.009946826849557269,0.9999006924833634,0.0010517546422892522,0.0010599077790511844,0.0006375752947830971,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
13473,0.0002746802657263056,0.011728124503708708,0.010661931367007915,0.9998723093839796,0.0012993099411658798,0.001292081513120451,0.0008403047602811324,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
33025,0.0003666525815281231,0.07540821426761733,0.06721963994682258,0.9948506712129741,0.005292018926722577,0.0053286841848753895,0.0032754297283179,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4793,0.0002975417320453419,0.01655414000106811,0.01541807156962226,0.9997402196723486,0.0018014799412927063,0.001787955317108827,0.0010981994837309889,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
607,0.00024646191013556566,0.02168864809192978,0.01901277592474364,0.9995790898212443,0.002024508547542147,0.0020139458942506224,0.0012428722039693526,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
7183,0.00022928606950226388,0.014951362448793458,0.014330379343891492,0.9997827988921631,0.0014951362448793457,0.0015094666242232372,0.000941028243582208,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
36750,0.00034423024797966724,0.06352612758170222,0.0594579519237607,0.9961814752138854,0.004652323957543381,0.004673186396814876,0.002837291740923318,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
22032,0.0005367467579196921,0.09582508295801563,0.08840534836324342,0.9914028352163725,0.007230294562565264,0.007135574546461789,0.0043571207407598535,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
30776,0.0005364623079053009,0.08382223561020326,0.07242241156721561,0.9937964253945698,0.006357078348677815,0.006397313021770712,0.003983232636196859,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
45615,0.00029513377032527486,0.03659658752033408,0.034235517357731886,0.9987326787807301,0.0029985591065047924,0.0030162671327243094,0.0018652454284557372,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
43237,0.0004280650041555869,0.045160857938414414,0.041379617068373405,0.9981049013561102,0.0038097785369847234,0.003788375286776944,0.0024042984400072134,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
36020,0.00035629396222185806,0.07028708163831199,0.06370104173057461,0.9954637368744034,0.004750586162958108,0.004664211869086142,0.003066287432454778,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
16749,0.0001559325693386973,0.009460908774299807,0.008546304281063217,0.9999176008843964,0.0009580856904560343,0.0009655824485973179,0.0006072374094439653,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
6423,0.00022250348889921452,0.015426908563678874,0.013844661531506682,0.9997823434538039,0.001520440507477966,0.001527857290441273,0.0009518204802910844,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
23052,0.00015244012996339128,0.005565417762568783,0.005051270578668587,0.9999711720557135,0.0006900396415502624,0.0006954517171702644,0.00042755397398016253,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
20761,0.00011666186415303666,0.006710834852231822,0.005999753013584742,0.999958835597457,0.0007333031461048018,0.0007388584729692321,0.00044442614915442535,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
37565,0.00031261038825690417,0.06322797207647707,0.057479974614979154,0.9963195599929721,0.0043765454355966585,0.004346292817378248,0.0027328198457297107,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
18059,0.000578811450085547,0.09823716555618589,0.09646857501425783,0.9904107034797137,0.007428080276097853,0.007347689796919305,0.0045179449298344086,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
16322,0.0001653259180893969,0.009200081182567365,0.009031693673402237,0.9999156453332781,0.0010256330103694067,0.0010164482371422178,0.0006138490106837791,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
35476,0.00046363773371311005,0.06722747138840096,0.06292226386106493,0.9957172281172031,0.005353911925020437,0.00537598991234011,0.0032675421233114422,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
5884,0.00025967780112160546,0.016013464402499,0.014765992612797173,0.999759534318181,0.0016191674658170693,0.0016344426305889284,0.0010234360397145625,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
27076,8.719306955529696e-05,0.003417968326567641,0.0033714653561381495,0.9999882503731825,0.0004365466349068535,0.0004318963378639043,0.0002551850502318358,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
21564,0.00015727858800117028,0.006415310826363524,0.006001419805307813,0.9999607068705983,0.0007594900236372301,0.0007656983889530658,0.0004728704915561501,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
34400,0.00039221708348540597,0.07140658078749008,0.061139721837430924,0.9955392442585451,0.0051911084578950785,0.0052141800510412785,0.003218487243894949,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
30685,0.0005392049258705793,0.08357676350993978,0.07683670193655755,0.9934850759165423,0.006389578371566364,0.006443498864153423,0.003976636328295522,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
43213,0.0004072875273134505,0.04401563453071676,0.04001421320974251,0.9982117116787551,0.0038299318357896406,0.003808495650141564,0.0023508350260723725,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
29232,0.0005560939483750546,0.08327150406436713,0.08983056089135497,0.9924138155616358,0.0068442332107699014,0.006915527306715422,0.004020987011327317,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
44127,0.0003202074780836089,0.03976976877798423,0.03970572728236751,0.9984069166646926,0.0032661162764528106,0.0032533079773294665,0.0020237112614884083,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
47009,0.00030754037571923353,0.033445015859466645,0.03075403757192335,0.9989570418451531,0.0029216335693327184,0.002938108946603391,0.001784832537656266,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
36152,0.0003541740382165448,0.06697109086276483,0.05902900636942413,0.9959803256513744,0.004743785602779176,0.004722320509553931,0.0029514503184712064,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1646,0.00023516308156596344,0.02073409705074551,0.018548074039005567,0.9996087044592643,0.0018879289646844954,0.001871368184292526,0.0011758154078298172,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
35978,0.0004541033841829363,0.06746678850717912,0.06162831642482708,0.9957838496011533,0.005168128991415323,0.005222188918103768,0.003243595601306688,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
23806,0.00014577852104767763,0.00519072652979014,0.005055902464081306,0.9999732423542143,0.0006463128649917269,0.0006420996129383258,0.00039688834343038247,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
52262,0.00029301448323741045,0.02476574467910716,0.02127365426244213,0.9994603606317152,0.0023280602777766856,0.0023441158658992836,0.0014409890340031555,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
31846,0.0004612088122792294,0.07891795232333482,0.07302472861087798,0.9941612175796722,0.00586760100066353,0.005918846424250111,0.003625613718750609,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
12227,0.0001923919544595267,0.012062975544612324,0.011351125313112076,0.9998609873261602,0.00122361283036259,0.001231308508540971,0.0007695678178381068,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
24312,0.00013062211535251248,0.005001871246425478,0.004699210247437949,0.9999760111285332,0.0005981537111569322,0.0005997466637831824,0.00037593681979503595,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
32001,0.000537363311464052,0.0794530039093277,0.07292787798440707,0.9941221262084963,0.006115706259043259,0.006141294988160594,0.003812720638483036,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
32959,0.0006619555263154917,0.1321775712223514,0.11530838200334372,0.9843919278433603,0.00924602396434219,0.009310084176566272,0.005744065696092492,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
15792,0.00019934906997842912,0.009825061306079722,0.009018172213309888,0.9999096208441842,0.0010885092075012637,0.0010980020203573795,0.0006787361192122706,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
37789,0.0003786359254090244,0.06048210703244153,0.058788209471401155,0.9964103300237485,0.0046731644478113805,0.00471302086101233,0.0028497335438679204,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
44622,0.000353989492054341,0.0383799133490496,0.035398949205434106,0.9986229881111937,0.003291481241908785,0.0033039019258405164,0.002036992164803927,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
15869,0.00015749124371961524,0.009795955359360068,0.008819509648298455,0.9999119063758372,0.0010000693976195568,0.0010095188722427338,0.0006252402375668725,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
48565,0.00025089420667365853,0.03231517381956722,0.028601939560797075,0.9990607309745083,0.0024938884143361657,0.0025340314874039514,0.0016157586909783612,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
42414,0.00039582485313679534,0.04696614122796206,0.043388493516917946,0.9979353508891128,0.0039049644165226154,0.003927800465742046,0.002413009200853156,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
42475,0.00038617748875680524,0.047098509413084876,0.04164659192475351,0.9980037846695478,0.00385420277994537,0.0038693469951907354,0.0024003581163903383,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
52701,0.00029753120592140045,0.02415483605967159,0.02153186358641714,0.9994699588385991,0.0022980370773139744,0.0023097817301792932,0.001421102996703531,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
53637,0.0005371697204150899,0.1119103584198104,0.10206224687886707,0.9883922855637653,0.007627810029894276,0.007663621344588616,0.0047808105116943,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
26155,0.0001299519998393546,0.004131309845639184,0.003814511438070608,0.9999838714006457,0.0005049378700225669,0.0005114031436464154,0.0003245567359171941,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
6634,0.0002201099068217759,0.015187583570702537,0.013695727535577166,0.9997881100971331,0.0015163126914389006,0.0015065300289134882,0.0009391356024395771,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
36373,0.00033908230435472577,0.06559123324861726,0.059339403262077005,0.9960542690420069,0.0046517853628663935,0.00472595961694399,0.0029033922310373393,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
22156,0.00015494236894156988,0.006021178134817968,0.00539356347581414,0.9999666684159416,0.0007345052806154166,0.0007403891680435775,0.0004530593319683878,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
38511,0.0004249842955464399,0.05959438871639851,0.05312303694330499,0.9967813477361954,0.004713462186969606,0.0047424383889386815,0.002916937664886928,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
45245,0.0003672261797278229,0.03696342202506283,0.03371256731927555,0.9987348068335381,0.0032869753136293657,0.0033050356175504066,0.002022754039156533,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
11229,0.0002054499866632101,0.012649273688676072,0.011078185555369172,0.9998566017609558,0.001285069524422824,0.0013011832488669973,0.0008117288688752321,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
22630,0.00014039209076675377,0.0059339057030747926,0.0056156836306701504,0.9999660651679981,0.0006738820356804181,0.0006804336665828665,0.0004295997977462665,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
48153,0.0003036779403694628,0.030985444085155363,0.030367794036946286,0.9990489529781821,0.002815454803086376,0.0028257489705565274,0.0016985376325749616,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
19269,0.00015131741447447177,0.007740948723941986,0.006878064294294172,0.9999454926759309,0.0008628844296478144,0.0008553810867813115,0.000531486786377277,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
7329,0.00021615619371734228,0.015107180132332932,0.014252056728615974,0.9997817795124105,0.0014513344435307268,0.0014323317012259055,0.0009168823162076276,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
23105,0.00013567756246554946,0.005355220346322349,0.005391161422472163,0.9999705911782119,0.0006711995970977843,0.0006676054894828029,0.00039894594526294013,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
12502,0.00020727522889627692,0.011637838539864354,0.011409645627317994,0.9998652784739669,0.0012626674494231912,0.0012550610190049793,0.0007701510798439646,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
25636,0.0001480793645646968,0.004249533392391532,0.003788076767934105,0.9999833926115503,0.0005806088573397182,0.0005675227739595823,0.00035401299249420543,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
40583,0.00035461489909897664,0.051721880405167814,0.05275977767082336,0.9972462894173661,0.00419483478202448,0.004142939918741703,0.0024909534375732994,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
13832,0.00017912139744610556,0.010765018638592682,0.01028617925928131,0.9998875631694486,0.0011474410311646563,0.001154534947895195,0.0006987507979580751,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
42845,0.0003017709141233141,0.04585445841434748,0.04195351732933879,0.9980520964663754,0.0035108469765078244,0.003481405911715307,0.0021786387946463653,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
8034,0.00020300561863783025,0.01430266858584713,0.013610603976854528,0.999802671791314,0.0014118118023449104,0.0014141186843748858,0.0008766151713906306,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
19388,0.00013527860674545598,0.007558226743851622,0.007198311184620592,0.9999447105946226,0.0008228414336902504,0.0008278057862313681,0.0005026406947881621,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
39303,0.0004103403308837838,0.05772742382205959,0.05222513302157249,0.9969404857153747,0.004579025055998587,0.004541721389554608,0.002825752733131511,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
31339,0.00048395919073479244,0.07847986876780419,0.07455587532941398,0.9940783377255197,0.006147589720144661,0.006226069588912465,0.003714713788342731,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6546,0.0002479821929893449,0.0145842992708585,0.01448608850135777,0.9997856335174381,0.0016106566198119826,0.001603290812099428,0.0009550997333946056,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
39560,0.0004153033029455312,0.05934222750977256,0.05445087749730297,0.9967279270692748,0.004429901898085666,0.004383757086647273,0.00283329142231729,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
3031,0.0005428967902306474,0.1073534620681893,0.09632039826672777,0.989473182194567,0.0076355806625987835,0.00772314466102308,0.00471094311522723,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
47119,0.0003551939873981894,0.032568556382972444,0.032951072984785876,0.9989147830213695,0.003081990906039674,0.0031202425662210176,0.0018470087344705849,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
12147,0.00019324500963286036,0.012000515098200628,0.012367680616503063,0.9998496798404194,0.001232903161457649,0.001227105811168663,0.0007633177880497984,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
52584,0.00027554534619251105,0.02334262718459415,0.02361817253078666,0.9994423342611222,0.0022712809250439838,0.0022948990975747707,0.0013501721963433042,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
33987,0.0004933933941429932,0.07236436447430568,0.0681352782387943,0.995010011521703,0.005627034185583185,0.005662276570879113,0.0034772486825315712,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
47320,0.0004284760466271196,0.11363929932284476,0.10991342065652199,0.9873578465755365,0.007358610365987489,0.007414498545982331,0.004508313186250563,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
21242,0.00016291547718743827,0.006516619087497531,0.005952271356063921,0.99996029167793,0.0007911516310474943,0.0007943460521688167,0.00048555201044099246,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
38502,0.0003867111055532526,0.06013357691353077,0.053172777013572224,0.9967478745635084,0.00456319104552838,0.004601862156083705,0.0028519944034552376,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
42516,0.0003092895068194728,0.04616711662768716,0.042244420443635314,0.9980244329808842,0.0036058630307245856,0.0036360376167557536,0.0022178320732908537,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
50700,0.0002443707859434442,0.025964396006490944,0.026618960611696597,0.9993019639472985,0.002338977522601537,0.002325886230497424,0.0013876769630359867,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
17158,0.0002203876572615322,0.00893226796318263,0.00904902963590397,0.9999177747673887,0.0010683693054002754,0.0010742073890363424,0.0006553248881485295,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
31434,0.00039028714633705436,0.08078943929177027,0.07415455780404033,0.9939312660050318,0.005581106192619878,0.0056071253357090145,0.003473555602399784,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
43458,0.0003592756226009151,0.041633704501400165,0.04226772030599001,0.9982226612264641,0.0036491131864171376,0.003670247046570133,0.002162698355656489,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
34388,0.0004728661970266076,0.07023793024126927,0.06573993470857716,0.9953256781316155,0.005466794570502732,0.005512927858017523,0.0033446633448223463,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
11883,0.0001936346755370465,0.012224411334409501,0.011344253718332017,0.9998590518640219,0.001243956097389511,0.001247867909016522,0.0007784505137751971,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
48764,0.0005003223845719138,0.029325826897680495,0.028236015762969392,0.9991586630510397,0.003259526030181379,0.0031901744125179456,0.001907169485744424,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
52298,0.0005771434558316592,0.1080340406384887,0.10641082466896216,0.9883581681117164,0.00804393691565375,0.008080008381643229,0.004815540709595406,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
45273,0.0003245079657087775,0.03569587622796552,0.034253618602593176,0.9987634055703485,0.003178976182591542,0.0032150326232258507,0.0018989725400735868,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
13194,0.00018699557889851023,0.011439729532614743,0.010633081937366269,0.9998763601102695,0.001178805463056295,0.0011714723030994906,0.0007333159956804323,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
50842,0.000302811169921661,0.025306362057738813,0.028118180064154237,0.9992768607414814,0.002504680962637739,0.002491703341069668,0.0014621453633360203,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
51551,0.00021771284509776142,0.02583246642794592,0.023445998702835844,0.9993856947083778,0.002172941665494965,0.002156194523564368,0.0013355845689651132,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
